"April 28, 2017",5,Solid phone overall 64g /4g RAM,"Overall very pleased with the Moto G5 Plus. Very crisp response, fingerprint sensor works quickly, and camera is very good under most conditions. Really excels in bright conditions but like most phones it can struggle in lower light conditions. Battery lasts a very long time for me, like ~4 days, but I'm not a power user.

I upgraded from an original Moto X and feel this is a huge upgrade."
"April 28, 2017",5,Great phone for a great price,"The Moto G5 is a great phone for the price. Now is it as good as the top of the line phones? No. But it is less than half the price and for me, it does everything I need. The fingerprint scanner works well, and I really like that. The display is better than I expected. It runs a fairly straightforward version of Android. It is fast and very rarely lags. And battery lasts more than 1 day with some pretty heavy use, while the turbocharger works really well. The only thing that I am not thrilled with is the volume level, but that isn't the end of the world. Great phone, great price. Exceeded my expectations."
"April 28, 2017",5,Great phone for basic use,I ordered the moto G5 plus when it came out I was shocked on how responsive the phone is it's fast battery life is great. The only issue that I'm having is that the speaker phone is not loud . I have read some online reviews that its not compatible with Verizon well it is I had no issue connecting it all I did is insert my Sim card and it worked so far I'm happy with it.
"April 28, 2017",5,Very good phone for the price,At this price i don't think you can beat it. Camera works well. I really like the large memory and speed. Over all a great phone. The case works well too.
"April 21, 2017",5,LOVE IT!,"This phone is REALLY good on battery, and the cameras are great. Galaxy S7 type of photos and video! Get this phone, and save lots of money!"
"April 3, 2017",5,Excellent Phone love it - Way to go Moto,"I began reading reviews over a month ago and could not wait to get one of these phones. I ordered 2 one for me and one for my wife. She wanted the Gold color so hers is on the way.

Setup was easy the biggest issue was needed a nano sim instead of the micro on my Nexus. 

Run great on T-Mobile. Google backup from old phone restored no issues. Setup all my apps fine. We purchased the 64 gig model and ordered some clear cases online. 

The manufacturing looks great very sleek nice phone feels great in the hand. The almost stock Android was a selling feature and the great price. 

This phone is much faster than my Nexus. Camara is much better. Video playback has been smooth. Calls are clear. Wifi works great does not drain the battery like my old phone. The battery is amazing all day on one charge no problem. Forgot to charge over night very little battery drain even with apps running.

Not a power user but all the apps I use work great, Cello Tuner, Dish Anywhere, Netflix, Amazon Music, Mario Run etc.

Definitely, work the money. Bought with Best Buy so I could purchase their Geek Squad insurance so I can have any repairs if needed, done locally, and not mailing in for a 5 day turn around. 

I would definitely recommend this phone to others."
"April 2, 2017",5,Great price,I bought this phone for a replacement on Verizon it works great with no issues all I did is swap out the simcard on my phones the screen is clear and the phone is durable. I bought this phone on best buy I was happy when I received the phone a day early.
"December 8, 2017",5,Best bargain for high performance,"For under $300, the features and performance of this phone still rivals the quality of the newer $800 to $1000 models. Considering most people change their phones every 1 to 3 years, this was a steal..!"
"December 8, 2017",5,One of the best unlocked phone!,"Pro
Like there is no bloatware on it at all.
Really fast and responsive to touch.
Features like shake to turn on flashlight.
Con
Only con I can think of is I have the find a good media player app because play music doesn't play all formats and there no video player on it but I still see it as a Pro."
"December 8, 2017",4,Price and service good,I bought a Moto 5g with 4 g ram and 64 g memory. Price was good and set up service excellent.
"December 8, 2017",4,Great phone by many measures,"This phone is responsive and very capable by any measure. I have had issues with texting that's making me a little crazy at the moment, but the hardware is super solid and it does everything I need it to do. I use it for business and personal and it has been great. I run many network troubleshooting apps on it, as well as RDP and telnet clients and it does all those things well. Voice clarity is great, and the flash led is extremely bright for use as a flashlight. The G5 and G5 plus phones are not in any way like Motorola phones of 5 years ago. They are extremely good, especially for the money."
"December 8, 2017",5,Great phone,"Great budget priced phone packed with many mid tier features. Good looking phone, with beautiful screen. Pocket friendly size, snappy fingerprint reader, 2Ghz octacore 625 Snapdragon processor, 4gb ram, 64gb internal memory expandable to 128gb, running Nougat soon to be upgraded to Oreo. Love this phone. Good call quality, GPS works great, Bluetooth is great, great battery life. It was a great purchase. I would recommend to anyone who wants a good phone."
"December 8, 2017",5,Great,Purchased for my son. He had the previous model and wanted to upgrade. He states he really likes this one better.
"December 8, 2017",5,Great phone for the money,Needed unlocked smart phone and this was the best bang for the buck
"December 8, 2017",4,Good low cost cell phone,This is a good very low cost cell phone. Several changes from my Samsung 4 that need getting used to. Some of the older features on my Samsung are not available on the Moto G5 Plus.
"December 8, 2017",5,Love it.,Beautiful phone. Great phone for the price. Specs are similar to phones costing much more.
"December 8, 2017",5,Great phone,I love this phone! It does everything I want it to do and is a great phone for the price. Specs are very close to phones costing much more.
"December 8, 2017",5,Great phone for price,Needed new phone and didn't want to spend $600 or more. Got this for $225 on sale and couldn't be happier.
"December 8, 2017",4,Quite Nice,"Smaller than I assumed it would be, which was a good thing! I didn't want a small tablet sized phone. Love the quality of photos it takes. Only downside so far is the volume while on the phone. It doesn't quite go loud enough for busy places. I find myself needing to put it on speaker, which in some places I can't do."
"December 8, 2017",5,Does the job,"Fast, great battery life. Camera is not up to my old S6, but adequate. Wanted an unlocked phone, and glad I got this one."
"December 8, 2017",5,Excellent phone for transition.,"I looked at lots of unlocked phones and this phone had some of the best reviews. So far, so good. Easy to navigate for a first time smartphone user. Nice size ,fits in palm but you can read it and find it in a purse."
"December 8, 2017",5,Very good price for this phone,"I love this phone, but after buying the phone I found the same one at a different store at a much cheaper price."
"December 8, 2017",4,Good budget phone.,"Overall the the phone is great. Lots of memory. Pretty fast RAM. Camera not to great. But I also haven't used it a lot. I like the Moto gestures and actions. Battery lasts all day with regular use. ( Some YouTube, a little gaming, and just browsing the internet.) I'm on Verizon network. Put in my sim card from my old phone. Working fine no problems."
"December 8, 2017",4,Solid phone,Very good phone for the price range. Fast and reliable.
"December 6, 2017",5,"Fast, simple, sturdy","I have been using Motos since 5 yrs now and this one seems the best so far. It is quite fast, fingerprint reader works fast, can store upto 5 prints. I am satisfied with the photo quality. I don't think one can get a better phone at this price."
"December 6, 2017",5,Great phone,Amazing phone for the price. 100% satisfied with the phone. Absolutely no problems.
"December 6, 2017",5,Awesome product.,"It is really a perfect phone i bought it for my mom she is 58 .Its camera is vibrant and cool she likes to take pictures and video ,it has a good memory and speed.She loves to watch her favorite shows on it as it has very loud and clear voice and a beautiful large colored screen.I love it because she loved it."
"December 5, 2017",4,Moto G5 Plus Review,"This is a great phone for people who don't want to spend $600-$800 on a flagship device, but still want a phone with great specs. This phone is unlocked, so it works with all of the major carriers. The phone doesn't have any of the unnecessary bloatware that comes on carrier devices. It is close to running pure android. It has some useful, but not necessary, ""moto actions"" i.e. making a chopping motion twice to turn on the flashlight. The battery life is amazing; I can easily get a day and a half with heavy usage. In my opinion the only cons are: the camera is decent; it isn't a $600+ phone so not a deal breaker for me. And there isn't a notification led; Motorola does use a moto display feature for notifications, but it isn't as good as having a notification led. I purchased the 4GB/64GB model; the phone is also available in a 2GB/32GB configuration."
"December 5, 2017",4,Nice camera! But Cricket Refill Card defective.,"Think that I'll get used to this phone, but operating system is very google oriented vs. my older Samsung Galaxy's so I'm on learning curve and don't like google email being primary and not being able to manage exchange email in same way. 
I also bought a Cricket SIM and Refill card. Sticker over activation number was so baked on that it ripped off part of code on paper below so I have to go into store to exchange. And I ordered this online so I wouldn't have to brave the holiday shopper filled store!"
"December 4, 2017",5,Great phone with great price,I bought this phone on black Friday. The product is excellent with high configuration with 64 GB internal memory to help install many apps and store data. I am really happy with the product and also customer service while purchasing. Thanks BEST BUY.
"December 4, 2017",5,moto g5 plus,"Great phone for the value and with the black Friday sale made it better. Has 64 gb of storage with 4gb of ram, along with great battery life.
Has a low light mode which works good for taking pictures at night
Cons are finding a case and screen protector for the phone because no one has them in stock on shelves.
Also dont like the way battery isn't easily removable 
Overall happy with my purchase, using boost mobile service on phone"
"December 4, 2017",4,Unlocked 64GB 4GB RAM,Excellent mid range unlocked phone with 64GB and 4GB ram.
"December 4, 2017",4,Moto G 5 plus is worth for money.,Motorola - Moto G Plus (5th Gen) 4G LTE with 64GB Memory Cell Phone (Unlocked) - Lunar Gray - is worth for money
"December 4, 2017",5,Valuable in terms of price,"Big screen, clean system, fast so far, good camera, 4G and 64G storage. It is very good in terms of this price."
"December 3, 2017",5,Absolutely Outstanding!,"This phone is amazing in every way. No bloat-ware, great fast low-light-capable camera, every radio for all carriers, great screen, great battery that is half full at the end of a day I'm playing with it pretty constantly, fast processor so zero lag on anything, and 4gb-64gb is future-capable so it should last, finally slick beautiful metal case and gorilla glass. A real phone for half the money of flagships with virtually everything they promote without their pretensions. Well done Moto - would buy again in an instant - and I'm telling everyone I know that this is the best deal, best phone for business oriented professionals. Didn't really want the nfc but that's the only thing missing in the package vs. highest-end devices."
"December 3, 2017",5,Loved it,bought it for my little brother. he loved it. i loved the price
"December 3, 2017",4,Nice phone,Nice phone for the price. Got it in thanksgiving deal. Front camera and back camera are awesome.
"December 3, 2017",5,Best phone for the money,"I bought this phone for my wife and she loves this phone. Great camera,
great picture and it's the perfect size."
"December 2, 2017",5,Great Product,A decent product at a reasonable price for good specifications
"December 2, 2017",5,"Great handset, priced right","I never spend a lot on common technology products. Okay, so I have lots of money tied up in DSLR bodies and lenses, but that's a hobby :)

The Moto G5 Plus 64GB is the most I have spent on a phone since I had a bag phone in the 1990s. Having nearly pure stock Nougat baked into the ROM makes the phone a joy to use. I don't game save for logic puzzles, so video viewing is the heaviest use the phone will see. I have viewed full HD video on the phone, and it performs flawlessly. Battery life is far better than any other handset I own save for an old LG unit where the battery takes up nearly the entire back of the phone.

Three updates arrived yesterday(as of posting time stamp) and I hope that the 6 month call errata has been addressed. Still waiting on Oreo. The updates were stability and security issues related.

I'm quite impatient when it comes to tech. products being ready for interaction(I have an i7 6700K PC W/ 1TB SSD) and this little handset does not disappoint. I have paid for perhaps 100 apps, but use only half that many, so I have used hardly any space to this point. I have 48 GB free. I also inserted a 256 GB micro-SD card for audiobooks, pictures and off-line dictionary files. For me, the phone has massive amounts of storage.

In handling, the apps open up quickly, the split screen works as Google intended, and the phone always seems to have extra RAM available for additional tasks should I need to call on them.

Lots of people buy phones for their camera capabilities. I am not one of those people. I have found the camera to be merely capable, rather than stellar. However, there are NO cell phone cameras that I find stellar, so this is not a dig at the phone's capability as a shooter. Its low light deficiencies are real, but lots of users will never notice this. I would expand on this, but far more capable professional reviewers have done so. 

Unknowing friends and family believe my G5 Plus to be a premium phone. I think it is the metal case, fingerprint sensor, fast near-stock Android, and my customizations. For me, the G5 Plus is as premium as I need, and better than expected.

The G5 Plus is a great 'bargain' phone. I'm getting my mom one for the holidays.

I ULed a screenshot of my phone.I use NovaLauncher for lots of reasons, including installing the displayed Funkong Icon package and Wave Live wallpaper."
"December 2, 2017",5,Excellent for the Price,Got for 174.99 on thanks giving deal with cricket sim kit + prepaid card and 4GB/64GB is the best deal on net
"December 2, 2017",5,One of the best budget phones,"It is been a week that I purchased this phone and I am very happy with all its features, if you don't want to spend a lot a money for a high end phone I would recommend this phone, the only difference will be the camera."
"December 2, 2017",5,Incredible power and camera for this price!!!,"Since smart phones have come out, I've been loyal to Samsung - I've had the 2, 4, and 6 - I finally damaged my 6 and at Black Friday I decided to research prices as the days of free top end phones are over - this Moto has more power and a better camera than my 6 - yes I said six, this phone obviously doesn't match up to the newest Iphone or Galaxy, but it is more than most people need - I love it and at $224, the extra money I would have paid for the new Galaxy will pay for over half a year of cell service!!"
"December 2, 2017",5,The best phone if you do not want to spend $$$$,"This is hands down the best phone on a budget, there is nothing the my pixel can do this phone cant do, I have a pixel and got this for my son, my next phone will be this one."
"December 2, 2017",4,pretty happy with phone,"+stock android 7.0
+good battery life
+has the Moto gesture commands
+/- camera is good except in low light conditions
-no Moto voice
-camera sticks out on the back so you pretty much need a case to set the phone down on a hard surface"
"December 2, 2017",5,Great phone,Great phone for the price. Has basically all the features of the much more expensive phones just No bloatware. I switched from Samsung s4 which finally died on me after 4 great years of service.
"December 2, 2017",5,Good phone at a great price.,Has the look and feel of a more expensive phone. I purchased the gold. Very fast response. Takes great pictures. Lots of room for my pictures and apps. Liking it so far.
"December 2, 2017",5,great phone,"bought as a gift , I have one and love it.I have bought one for every family member. I have told all of my friends to buy them one. Two of them bought their phones at best buy in Oxford.
'"
"December 1, 2017",3,Did not own it long enough to use and judge all th,"I did not own it long enough to use all the features, but so far very good for the price."
"December 1, 2017",4,Great,Good product with decent processer. I like the camera.
"December 1, 2017",5,Excellent product,"Simply the best-unlocked phone, very smooth and reliable."
"December 1, 2017",5,Good Quality phone,Good phone. Battery power is good. Doesn't get updates right away.
"December 1, 2017",5,Wow what a Great Phone,"so having an i phone for years i needed to get a New one and the whole lease thing thru Sprint urked me, so i looked for used i phones thats were $$$ only to find and buy this Great rated Moto G5 plus phone for $230 this phone is Great the sound is Great too ( not tinny) as people have posted, the Camera is Great ( but doesnt have all the I phone pic functions) but thats not important it still takes Great pics and the screen is big too"
"December 1, 2017",5,Easy to use and lots of memory,I love this cell phone! I love the camera. I love that it has so much memory. I love the turbo charge feature and I love that it is easy to use.
"December 1, 2017",5,Moto G5 plus runs great,If you have a less expensive smartphone from any of the pre-paid companies this is the phone for you. I put my Cricket SIM card into this unlocked Moto G5 plus and it went right onto the Cricket network. It can go on so many carriers networks. It took a while to get used to the ui of a Moto and a new o.s.but I'm not getting any more hangups and freezing that I had with my 16gb phone that had 2gb ram. That phone came from the carrier. It's a very nice phone.
"December 1, 2017",4,A good budget phone,Good phone at an an attractive and affordable price.
"December 1, 2017",5,Great phone for the price.,"I'm very happy with the phone. It is much better than my previous one, and I did not want to spend the big bucks required for the latest greatest ones. My only disappointment is with the app for calling. I cannot see any way to set categories for my contacts (helps when you cannot remember a name, but you know it was a business contact, etc.)"
"December 1, 2017",5,Can't Beat this phone for the money,"Does everything the flagship phones do as far as I know. Octacore processor works fast. I'm a chauffer and subject to losing phones. Got it on sale for $225 plus tax so if I lose it, not as big a deal as the Galaxy 8 I may have bought. Don't miss my S5 one bit. Only complaint is this keyboard could have larger letters. Very happy with my purchase. Plan to use the same logic when I buy a TCL 4k Roku TV instead of the more expensive brands soon."
"December 1, 2017",4,Gets the job done!,"I picked this up since I don't need a new/fancy $700 phone and the recurring monthly lease. It does everything I need, talk/text/data and it's unlocked in case I change carriers. The price even beat out Amazons, as I had a G4 w/ads that died on me previous to this."
"December 1, 2017",5,Much to like about this phone,"I wanted an unlocked phone for my wife that met the following criteria:
New
Will work on Verizon network
Minimum 64gb internal memory
Cheap enough for me to buy without financing
High user reviews
Built by a major phone manufacturer
All specs better than her S5 galaxy

This phone filled the bill. I will give it to her on Christmas"
"December 1, 2017",4,Excellent Razor,"The reviews weren't wrong, only thing I wish the trimmer was a little stronger."
"December 1, 2017",4,Good Phone,Nice phone with optimal pricing. and price is also in range
"December 1, 2017",5,hello motto,great phone for a school kid who is rough on cell phones.
"December 1, 2017",5,4.5 stars,Had a Motorola x pure and changed to this. I am happy with great battery life and quality of calls. I think the camera could be better as it's washed out to some degree. Sounds is also not a good as my pure edition x. I would recommend it though.
"December 1, 2017",5,Best phone for the price,"Works excellent, has great performance, no wireless AC but I don't mind about it. Great Moto"
"December 1, 2017",4,Good Phone,This phone is for my mother in law and it seems easy enough for her to use.
"December 1, 2017",5,Love these phones,"I know most people consider this a cheap budget phone, but they are dead wrong. These phones are awesome."
"December 1, 2017",4,Worth for the price,"I bought this on thanks giving deal and it is best worth for the price
64GB with 8GB RAM and it is good config phone.
The display is not so great , but good."
"December 1, 2017",5,Great unlocked phone,Great powerful unlocked phone. Love this phone works great with Straight Talk.
"December 1, 2017",5,Nice budget phone,"I am using MotoG5plus for a week and so far quite satisfied with its performance. Good appearance, decent camera and responsive fingerprint sensors. Lacks compass sensors. 
Overall good value of money."
"December 1, 2017",5,Best phone for the money,"Had to get a phone due to my previous phone dying from a defect, and most websites recommended this phone as the best bang for the buck. They were all right. It was on sale for 224.99 for the 64GB version, and this is the smoothest and fastest phone I've had in awhile. Zero bloatware, Android 7, metal body. Really feels premium for the price. Only annoying think is the inability to remove the Google search bar from the home page, but a third party launcher app takes care of that."
"December 1, 2017",5,Fast and Easy,I really like the speed! Phone has worked very well for me. The only down side I've noticed is the speaker volume doesn't get very loud.
"December 1, 2017",4,Great phone for the price,"Moto has always amazed me with its phones at the $200-300 price range. G5 plus is again a great phone in this category, probably the best."
"December 1, 2017",4,Love it but,Its missing some feature like FaceTime and other stuffs
"December 1, 2017",5,Great Smart Phone,"Perfect, good performance!! and Excelent Battery!!"
"December 1, 2017",5,Outstanding value - never buy locked phone again,"Stock android 7.0 system which should be upgraded to Oreo. Excellent battery life compared to my Note 4. Nice bright screen. Very fast. Bought 4gb ram version - very pleased with my purchase after 10 days of use. No wi fi calling built into the phone software - but it does work with Google voice and hangouts for wi fi calling. I use this for work so I cannot comment on the camera, although it seems very good for the pictures I've taken using professional mode. Sprint put in the sim card for free - very easy and you are not charged for an ""upgrade"". If you buy a locked phone from a carrier they usually want to charge an ""upgrade fee"" - so this (or any) unlocked phone is the way to go."
"December 1, 2017",4,Ok mid-range phone,"Phone is fast, camera is not the best. 4GB RAM is nice."
"December 1, 2017",5,Great phone,"Sleek good looking phone, worth buying for the money."
"December 1, 2017",4,Great budget phone,Great budget phone. Got latest features. Very popular phone.
"December 1, 2017",5,Everything was great.,"Excellent, the delivery before expected, the product is great"
"December 1, 2017",4,Good Phone with great price,Good Phone with great price. I loved shopping on Best buy.
"December 1, 2017",5,Amazing phone,Raw Android! You gotta own one to understand. Hard to believe the price for what you get.
"December 1, 2017",5,Great phone so far,Have had the phone for a week. Great phone especially at this price point. 64gb memory is great. The iPhone SE I had was terrible so I returned it after one week and waited until I saw this unlocked phone.
"December 1, 2017",4,Good,Moto G plus is very good. I like it. I would recommend this to my friends.
"December 1, 2017",5,The perfect phone!,Quality build. Accepts an sdcard as internal storage. Better screen resolution than iPhone at less than 1/3rd the price. Excellent camera plus tons of other features. Also can always rely on Best Buy for the best price & fine service!
"December 1, 2017",5,Moto/Lenovo is the New Sleeper,"Great phone! From the smooth processor to the user friendly Nougat interface, Moto/Lenovo has made me a believer. I even traded up to the G5s Plus a week later, which gives me the same phone, yet with an almost half inch bigger display. Either model is well engineered and reminiscent of the flip phone days, when Motorola (and Nokia) was the quality standard in cellular devices."
"December 1, 2017",5,Great phone!,Works great! Setting it up was very easy. Love the weight of the phone. The screen size is really nice.
"December 1, 2017",5,Exellant service and product performance,Best service and best product. I purchased this product on black Friday with some great offers and discounts
"December 1, 2017",5,Great Phone!,"Great Phone - and great price! 
Just what I needed!"
"December 1, 2017",5,Awesome and Cheap,In my opinion its a cheaper version of the Samsung Galaxy S8. Just compare the specs. I like it and have yet to have a problem with it.
"November 30, 2017",1,GPS in Google Maps Does Not Work,"Google Maps inconsistently works on this phone. It will not recognize when I am moving, and the blue location icon will change every minute or so. It frequently will not enter into navigation mode and will stay in the ""birds eye view."" Unfortunately, I tried working with the Geek Squad twice, which was not helpful fixing the issue. On my second visit, I was referred to call Motorola. I am now working through Motorola's warranty service on the phone to troubleshoot the issue. One bummer part of this process is that I bought the phone at Best Buy with the hope if there was a problem that I could fix this in person, but I am left dealing with Motorola customer support. Therefore, this is not an incentive to continue purchasing items at Best Buy over another online competitor."
"November 30, 2017",4,Decent phone,"Overall this was a great upgrade from my old phone. The camera is only average, but for the price its acceptable."
"November 28, 2017",5,great phone for the price,"Works perfect at anything, the only ""down"" is that it does not connect to wifi ac 5ghz which I don't care much that's why I still give it 5 stars."
"November 27, 2017",4,Could be better...,Only thing this phone is missing is nfc. Other than that it makes for a solid primary and a great back up phone.
"November 26, 2017",5,Very good phone with fair price,"I purchased this phone for an international trip before bringing it back to the U.S. I owned an iPhone and other Android phones, but this phone is a delight. It is fast and takes amazing pictures."
"November 26, 2017",4,Great buy .. great phone,"Phone is fast, plenty of memory.... display is good....good size... great battery life.....only 4 stars due to speaker is a little weak..."
"November 26, 2017",5,"Fast, reliable phones","I highly recommend Motorola smartphones, this one is great, other ones I've had have been great. LG, Samsung, etc all seem to have more built in programs (bloatware) that give issues with freezing, restarting, etc that Motorola doesn't seem to have!"
"November 26, 2017",5,Great phone for any budget,"Great phone...excellent battery life for an average user, average camera, does great at multi tasking."
"November 26, 2017",5,Good battery life,The only con it has is the speaker. It sucks! You can't hear music or videos that good or even a call when you put it on speaker. But the battery life does make up for it. I can go a full day without charging my phone! Nothing beats that.
"November 25, 2017",3,Cheap phone,Cheap and good android phone. Not a great camera but ok. Wifi calling don't work in absence of cellular signal. So returned it.
"November 25, 2017",5,Excellent phone,"For the price, you can't get better than this phone"
"November 25, 2017",5,Great phone,Lots of storage for apps and photos. Great size. Love it.
"November 25, 2017",4,good ratio price quality,It is an easy to use phone; I purchased it as a backup.
"November 25, 2017",5,So far so good. Still getting used to the phone,I bought this phone due to a recent review I read comparing the more expensive phones currently on the market. This phone was rated at the top so I decided to give it a try. So far so good.
"November 25, 2017",5,great phone,"works great my mom loves it, good camera and easy to use"
"November 25, 2017",4,decent phone,does everything i ask it to. good phone for the money
"November 25, 2017",5,Great phone,I got this phone for my sister and she absolutely loves it. It has great battery life and storage especially for the price. It has better battery life than an iPhone and is much cheaper than one also.
"November 24, 2017",5,Beat budget phone out there,"If you don't want to spend too much on phone and still want most of the features, you've come at the right place. There is no wow factor to this phone, but it will serve all your needs."
"November 24, 2017",4,Hello Moto G5 Plus,Purchased 2 G5 Plus phones after reading reviews on YouTube. So far my wife and I love the phones. They are not too complicated and do just what we need. Plus they were priced just right.
"November 24, 2017",5,Perfect inexpensive phone,Love this phone. Big screen with great resolution. Long battery life. Works fast. Minimal unneeded applications. Good cell service and wifi. Love it.
"November 24, 2017",5,Great budget phone!,Been looking for a budget phone to replace my old phone and found this amazing phone! Had no regrets buying it!
"November 24, 2017",5,Awesome for the Price,Let me start of with I am not one of those that feels compelled to stay up with cutting edge phone technology. when I realized I would finally have to replace my Galaxy S4 I figured I get whichever bare bones phone that would do everything I needed for the least amount of money possible. When I came across the Moto G5 Plus I was fairly surprised at how good the reviews are and how good the specs for this price range. It's such a good deal for what you get one of my buddies picked one up the day after I did.
"November 24, 2017",5,Amazing phone for the price,"quite amazing phone and fast interface, really good price"
"November 24, 2017",5,Gr8 value for money,"Best spec phone for the money. 2.1 octa core, 64 GB ROM, 4GB ram with Oreo update seems too good to pass, along with dust proof and water resistance. Supports all carriers, CDMA to GSM, and can be used for international trips as well."
"November 24, 2017",4,"Best of the mid-range phones, a King has come!","Bought on another e-tailer site on a Black Friday deal. This is the second one I've bought, previous was purchased from a here. I migrated from a Samusung Galaxy S5 on the Verizon network.

Pros:
You're not going to get a better performer at this price point. Long battery life, snappy performance, stock android (no bloatware), and service unlocked (works well on Verizon). 64gb storage to avoid ""forced obsolescence"", 4gb RAM, and an EXCELLENT fingerprint reader, better than the S5 even!. Love the ""Moto Actions"" app that allows the home / fingerprint reader button to act as a ""back"" and ""active apps"" button as well, giving more room on screen for apps by eliminating those from the display. Most Verizon apps still work (Message+, Visual Voicemail), except ""My Verizon"". It works, it just doesn't remember your password like it should, no big deal as you just have to keep entering your password to get your billing/account information (surprisingly, it still accurately shows the data ""odometer"" though). Why would anyone pay $1,000 for a smartphone when I can easily surf the net and make calls just as quick, for less than 1/4 the price. Very few users will EVER use a $1,000 phone to it's full potential. But what exactly is full potential??? We're not launching rockets here. I look down on Apple users that are running ""bleeding edge"" hardware. Then again, I thank those ""first adopters"", they're helping pave the way for more ""cost conservative"" options for the other 98% of us smartphone users.

Cons:
Very very ""slick"", it demands a case of some sort, otherwise, it's gonna slip right out of your hands. Some features not as smooth as Samsung TouchWiz UI. I installed Nova Launcher right out of the box to bring back some of that Samsung ""slickness"". I also didn't like that you didn't get the little red number notifications (officially, ""unread count badges"") on the app icons, so I installed TeslaUnread for Nova Launcher to get that back. I also don't like my notification volume tied to my ringtone volume, a limitation in Android Nougat apparently, and there is NO current workaround except for root maybe (I say ""maybe"" because I'm not willing to root currently, so I haven't looked into it). Native Camera app sucked, used a 3rd party app instead (be sure to deactivate native camera app before installing 3rd party app, otherwise you may suffer a reported glitch. As of this writing (11/24/2017), there's a Facebook crash bug / glitch being reported by many users including myself, although there are some ""workarounds"" that help reduce crashes. Hopefully there will be a fix from either Motorola or Facebook soon (not a deal breaker, but annoying as the app crashes
quite randomly).

Overall:
My Samsung Galaxy S5 was hogtied at just 16gb of storage and then I did all I could do to ""limp it along""...move apps to SD card, adoptive storage, etc. Those tweaks started making that phone quite wonky and it was time to move on. This phone is as responsive as the S5, if not more so, especially once the S5 got to it's maximum storage capacity. Migrating to this phone was only slightly painful as there are several things I liked on the S5 (some sounds even!). There are a few easy ""tweaks"" (Nova Launcher, TeslasUnread, etc) you can do to this phone to get it darn near close to that Samsung TouchWiz UI slickness. I even managed to find and download some Samsung specific notification and alarm sounds that I truly like!! (Don't hate me for the ""whistle text notification"" ;-) Yeah, it's not quite there, but at this price point, I laugh in the face of other ""wireless provider coddled"" phone buyers. You know, the ones that pay upwards of $600, or more, plus tax in most states, over the course of ""interest free"" 24 months just to get a phone that is ""network proper"". I took off one star, which is slightly being nit picky, for the need to tweak this to the ""Samsung experience"", horrible camera app, and the current Facebook glitch. In it's own right, it's a great phone, but if you've come from Samsung you'll be slightly disappointed unless you're willing to tweak the UI as I did. If I could, I would give 4.5 stars."
"November 24, 2017",4,provides good connection,Everything works as it should. Could benefit from a better camera.
"November 24, 2017",2,only suitable to minimal use,Overall I don't feel this phone is nearly as good as it should have been. I am not comparing it to flagship devices either. It locks up routinely and most widgets on the home screen stop working after a period of time. I have to delete the widget and then replace it for me to get it to work again. Most functions that I have had little trouble with on other phones such as using Audible and Google Music etc either fail to start or stop after a number of minutes for no apparent reason. Not a good buy at any price.
"November 24, 2017",5,Good phone for the price,It is a really nice phone with a good camera and at a great price!
"November 24, 2017",5,Great for the price,"Not a flagship device but if you're an Android fan looking for a better-than-barebones inexpensive device that gets all the basics right, this is your best bet."
"November 24, 2017",5,Great Phone,"Tracfone user. Used the cdma sim (Verizon). Easy setup from tracfone website. Smooth Data, app transfer from previous smartphone. Phone clarity is good. Compared to my old moto e it is lightning fast"
"November 24, 2017",5,Fantastic Value,"This phone is a great value in a world where phones are approaching $1000. For the price of one high end phone, you can get this phone for each member of your family, and for 99% of the population, outside of the camera, there will be no appreciable difference in performance between this phone and one that costs a month's rent. 

Pros: Close to stock Android aside from the addition of the very useful Moto Actions. With 64 GB of onboard storage and microSD support, you will rarely be required to manage files on the phone due to insufficient storage. 4 Gb of RAM will let you multitask with a ton of apps without worrying about the phone slowing down. The processor has an incredible compromise between power and energy efficiency; the phone lasts about 9 hours of screen on time with internet browsing on mobile data. The Moto Actions let you use the fingerprint sensor to navigate your phone, freeing up some of the screen space usually dedicated to those buttons. Its loudspeaker is front facing instead of on the bottom or worse, on the back. 

Cons: The screen to body ratio is on the lower side; there are some phones with larger screens with similar body sizes. This phone lacks NFC, which is used for things like Android Pay. The camera is unimpressive."
"November 24, 2017",5,"Great phone, good price","The price ($225) seems to be pretty standard now, but that's OK. It has 64GB of internal memory (I hope it takes me a LONG time to fill that up!), to which I added a 64GB SDcard. Everything (all the features of more expensive phones) seems to be working fine and I'm really glad I bought it."
"November 24, 2017",4,Excellent for the price,Bought 2 for my sister and brother in law they couldn't be more impressed very good phones for the price
"November 24, 2017",4,It works,Got this phone to replace the one I dropped and tried to fix myself. Takes some getting used to. Has very good battery life. Almost 3days without having to recharge it. Lost all my contacts because I didnt back up to the cloud. Service provider was able to load info from several years ago. Live & learn.
"November 24, 2017",4,Good phone for good price,Good phone for good price. My only issue is that I wish it had NFC :(
"November 24, 2017",5,Very happy with this phone,"I usually buy cheapos that were returned or open box. But wanted to upgrade to a better camera and enough memory that my few apps can update seamlessly. 

The screen and photos are beautiful. I especially enjoy the absence of Samsung BLOATWARE. Highly recommend."
"November 24, 2017",4,Normal lg phone,"Nothing super special, but does a good job. The gold color is nice."
"November 24, 2017",4,Nice phone,Good phone for the price. not impressed with the sound.
"November 23, 2017",4,Perfect One,"Worth for money , Good one. Must buy !!!!!!!!!!!!!!"
